0.100000	-nan	-nan	0.000052	-0.000000	-0.000022	0.025978	-0.021649	0.531052	-0.000011	-nan	-nan	-nan	-nan	-nan	-nan	0.531000	0.000000
498.700000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
498.800000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
498.900000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.744592
499.000000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.744592
499.100000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.744700
499.200000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.744700
499.300000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742120
499.400000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742120
499.500000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.744700
499.600000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.744700
499.700000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741780
499.800000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741780
499.900000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
500.000000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
500.100000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
500.200000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
500.300000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.737996
500.400000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.737996
500.500000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
500.600000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
500.700000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.737996
500.800000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.737996
500.900000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
501.000000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
501.100000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.737996
501.200000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.737996
501.300000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.737996
501.400000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.737996
501.500000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.743952
501.600000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.743952
501.700000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.737996
501.800000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.737996
501.900000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
502.000000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
502.100000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741780
502.200000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741780
502.300000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.740806
502.400000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.740806
502.500000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
502.600000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
502.700000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
502.800000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
502.900000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742864
503.000000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742864
503.100000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.739725
503.200000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.739725
503.300000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
503.400000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
503.500000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742864
503.600000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742864
503.700000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742864
503.800000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742864
503.900000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742864
504.000000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742864
504.100000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.737023
504.200000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.737023
504.300000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742978
504.400000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742978
504.500000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.745565
504.600000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.745565
504.700000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
504.800000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
504.900000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.737023
505.000000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.737023
505.100000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
505.200000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
505.300000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
505.400000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
505.500000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
505.600000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
505.700000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
505.800000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
505.900000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.745674
506.000000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.745674
506.100000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.745674
506.200000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.745674
506.300000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.739083
506.400000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.739083
506.500000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741780
506.600000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741780
506.700000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
506.800000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
506.900000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.745674
507.000000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.745674
507.100000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741780
507.200000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741780
507.300000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.739725
507.400000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.739725
507.500000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
507.600000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
507.700000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
507.800000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
507.900000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
508.000000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
508.100000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
508.200000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
508.300000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
508.400000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
508.500000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
508.600000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
508.700000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.743619
508.800000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.743619
508.900000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.745042
509.000000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.745042
509.100000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.745042
509.200000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.745042
509.300000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
509.400000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
509.500000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741780
509.600000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741780
509.700000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
509.800000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
509.900000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
510.000000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
510.100000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
510.200000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
510.300000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.743513
510.400000	0.000000	0.000000	-0.766974	1.509111	-3.459768	0.000000	0.000000	-1.271322	1.675226	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.743513
510.500000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.730207
510.600000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.730207
510.700000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
510.800000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
510.900000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
511.000000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
511.100000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.733128
511.200000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.733128
511.300000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
511.400000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
511.500000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
511.600000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
511.700000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741780
511.800000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741780
511.900000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.733128
512.000000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.733128
512.100000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
512.200000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741891
512.300000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.739725
512.400000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.739725
512.500000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
512.600000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738970
512.700000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738859
512.800000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.738859
512.900000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742864
513.000000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742864
513.100000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742864
513.200000	0.000000	0.000000	-0.766980	1.509113	-3.459790	0.000000	0.000000	-1.271325	1.675239	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.742864
513.300000	0.000000	0.000000	-0.767011	1.509124	-3.459898	0.000000	0.000000	-1.271337	1.675304	0.000000	-0.000000	0.000000	0.000000	3.924276	0.000000	0.531000	0.741147
